YEAR,MO,DY,HR,SRAD,WS,TM,HU
2021,7,20,22,0.0,4.75,28.02,20.06
2021,7,20,23,0.0,4.28,27.71,20.2
2021,7,21,0,0.0,4.08,27.61,20.06
2021,7,21,1,0.0,4.0,27.46,19.83
2021,7,21,2,0.0,4.53,27.23,19.49
2021,7,21,3,0.0,5.55,26.88,19.02
2021,7,21,4,0.0,5.64,26.4,18.7
2021,7,21,5,7.9,5.65,26.19,18.63
2021,7,21,6,66.43,6.39,26.8,18.8
2021,7,21,7,151.62,7.11,28.08,18.89
2021,7,21,8,292.17,6.68,29.64,18.83
2021,7,21,9,365.4,5.47,31.16,18.67
2021,7,21,10,555.1,4.18,32.51,18.49
2021,7,21,11,603.55,3.22,33.46,18.32
2021,7,21,12,716.17,2.68,34.13,18.17
2021,7,21,13,707.55,2.36,34.56,18.07
2021,7,21,14,667.2,1.91,34.61,18.04
2021,7,21,15,512.5,1.47,34.61,17.91
2021,7,21,16,306.08,1.4,34.47,17.83
2021,7,21,17,136.57,1.58,33.73,18.3
2021,7,21,18,19.67,1.6,32.19,19.76
2021,7,21,19,0.0,2.0,30.8,20.01
2021,7,21,20,0.0,2.11,30.06,19.8
2021,7,21,21,0.0,1.92,29.48,19.76
2021,7,21,22,0.0,1.59,28.99,19.81
2021,7,21,23,0.0,1.19,28.62,19.82
2021,7,22,0,0.0,0.86,28.3,19.82
2021,7,22,1,0.0,0.94,27.92,19.85
2021,7,22,2,0.0,1.33,27.66,19.83
2021,7,22,3,0.0,1.83,27.59,19.83
2021,7,22,4,0.0,2.41,27.45,19.74
2021,7,22,5,9.45,3.0,27.58,19.75
2021,7,22,6,85.45,4.64,28.72,19.51
2021,7,22,7,217.02,5.57,30.26,19.42
2021,7,22,8,371.6,5.47,31.87,19.46
2021,7,22,9,563.1,4.78,33.16,19.49
2021,7,22,10,660.47,3.94,34.35,19.33
2021,7,22,11,560.85,3.38,35.36,18.93
2021,7,22,12,615.38,3.12,35.95,18.46
2021,7,22,13,504.1,3.09,36.29,18.09
2021,7,22,14,442.77,3.17,35.91,17.71
2021,7,22,15,231.25,3.23,35.35,17.56
2021,7,22,16,131.68,2.96,34.25,18.04
2021,7,22,17,58.15,2.6,32.94,18.91
2021,7,22,18,7.7,2.37,31.21,20.27
2021,7,22,19,0.0,2.78,30.19,20.36
2021,7,22,20,0.0,3.32,29.56,20.58
2021,7,22,21,0.0,3.5,28.93,21.05
2021,7,22,22,0.0,3.31,28.44,21.48
2021,7,22,23,0.0,3.1,28.07,21.68
2021,7,23,0,0.0,2.83,27.69,21.74
2021,7,23,1,0.0,2.38,27.33,21.76
2021,7,23,2,0.0,1.91,27.06,21.74
2021,7,23,3,0.0,1.55,26.85,21.69
2021,7,23,4,0.0,1.23,26.74,21.62
2021,7,23,5,8.8,1.12,26.8,21.52
2021,7,23,6,79.62,1.06,27.26,21.29
2021,7,23,7,177.18,0.57,27.97,21.13
2021,7,23,8,292.55,0.74,29.16,21.07
2021,7,23,9,381.45,1.68,30.43,20.97
2021,7,23,10,415.77,2.24,31.24,20.68
2021,7,23,11,545.58,2.38,31.31,20.39
2021,7,23,12,281.95,2.24,31.05,20.39
2021,7,23,13,100.85,2.01,30.82,20.52
2021,7,23,14,128.95,1.78,30.57,20.7
2021,7,23,15,133.27,1.62,30.24,20.87
2021,7,23,16,86.28,1.4,29.8,21.25
2021,7,23,17,38.9,1.24,29.37,21.53
2021,7,23,18,5.78,1.02,28.77,22.0
2021,7,23,19,0.0,0.8,28.36,22.42
2021,7,23,20,0.0,0.72,28.18,22.42
2021,7,23,21,0.0,0.69,28.07,22.35
2021,7,23,22,0.0,0.87,27.88,22.31
2021,7,23,23,0.0,1.08,27.66,22.29
2021,7,24,0,0.0,1.04,27.51,22.06
2021,7,24,1,0.0,0.98,27.5,21.81
2021,7,24,2,0.0,1.07,27.22,21.73
2021,7,24,3,0.0,0.98,26.98,21.6
2021,7,24,4,0.0,0.81,26.7,21.41
2021,7,24,5,10.35,0.75,26.64,21.39
2021,7,24,6,92.4,0.81,27.5,21.27
2021,7,24,7,216.32,0.69,29.19,20.76
2021,7,24,8,379.05,1.21,30.84,19.97
2021,7,24,9,562.72,1.77,31.85,19.4
2021,7,24,10,675.17,2.27,32.34,19.14
2021,7,24,11,813.3,2.55,32.45,18.97
2021,7,24,12,815.4,2.43,32.46,18.88
2021,7,24,13,763.38,2.21,32.24,18.84
2021,7,24,14,641.38,1.89,31.94,18.97
2021,7,24,15,337.75,1.45,31.79,19.04
2021,7,24,16,212.23,0.99,31.71,19.14
2021,7,24,17,98.07,0.71,31.52,19.55
2021,7,24,18,13.62,0.63,30.92,20.03
2021,7,24,19,0.0,0.89,30.16,20.36
2021,7,24,20,0.0,1.13,29.58,20.55
2021,7,24,21,0.0,1.27,29.1,20.56
2021,7,24,22,0.0,1.34,28.7,20.59
2021,7,24,23,0.0,1.27,28.42,20.57
2021,7,25,0,0.0,1.11,28.22,20.58
2021,7,25,1,0.0,1.03,27.93,20.74
2021,7,25,2,0.0,1.09,27.63,21.05
2021,7,25,3,0.0,1.23,27.42,21.13
2021,7,25,4,0.0,1.39,27.21,21.16
2021,7,25,5,11.7,1.65,27.28,21.29
2021,7,25,6,114.72,2.45,27.99,21.31
2021,7,25,7,264.8,2.66,29.05,21.45
2021,7,25,8,436.2,3.54,30.28,21.28
2021,7,25,9,633.53,4.24,31.28,21.02
2021,7,25,10,571.25,4.44,32.18,20.65
2021,7,25,11,775.85,4.24,33.24,20.24
2021,7,25,12,784.9,3.77,34.53,19.87
2021,7,25,13,683.47,3.28,35.49,19.6
2021,7,25,14,682.1,2.93,36.06,19.36
2021,7,25,15,516.0,2.79,36.12,19.13
2021,7,25,16,303.9,2.8,35.64,18.97
2021,7,25,17,134.32,2.56,34.48,19.61
2021,7,25,18,17.4,2.07,32.6,21.05
2021,7,25,19,0.0,2.29,31.41,21.16
2021,7,25,20,0.0,2.6,30.64,20.94
2021,7,25,21,0.0,2.67,29.9,20.81
2021,7,25,22,0.0,2.83,29.19,20.72
2021,7,25,23,0.0,3.39,28.68,20.66
2021,7,26,0,0.0,3.62,28.17,20.75
2021,7,26,1,0.0,3.37,27.64,20.89
2021,7,26,2,0.0,2.7,27.25,21.09
2021,7,26,3,0.0,2.42,26.99,21.27
2021,7,26,4,0.0,2.29,26.83,21.39
2021,7,26,5,8.93,2.48,26.78,21.42
2021,7,26,6,78.62,2.97,27.15,21.37
2021,7,26,7,184.23,3.33,27.88,20.98
2021,7,26,8,298.6,3.63,28.85,20.45
2021,7,26,9,412.7,3.79,29.77,20.35
2021,7,26,10,498.08,3.94,30.78,20.17
2021,7,26,11,493.98,4.11,32.07,20.09
2021,7,26,12,513.3,4.42,33.03,20.01
2021,7,26,13,565.25,4.66,33.59,19.94
2021,7,26,14,488.85,4.65,33.85,20.0
2021,7,26,15,359.73,4.63,33.76,20.17
2021,7,26,16,211.9,4.28,33.11,21.07
2021,7,26,17,98.7,3.74,31.75,22.37
2021,7,26,18,11.3,3.56,30.16,23.0
2021,7,26,19,0.0,4.27,29.18,22.67
2021,7,26,20,0.0,5.12,28.32,22.21
2021,7,26,21,0.0,5.5,27.51,21.49
2021,7,26,22,0.0,5.62,26.93,20.66
2021,7,26,23,0.0,5.61,26.34,19.95
2021,7,27,0,0.0,5.18,25.8,19.48
2021,7,27,1,0.0,4.92,25.38,19.2
2021,7,27,2,0.0,5.09,25.12,19.01
2021,7,27,3,0.0,5.92,25.0,18.75
2021,7,27,4,0.0,6.43,24.86,18.56
2021,7,27,5,2.85,6.4,24.77,18.54
2021,7,27,6,35.45,7.25,25.56,18.72
2021,7,27,7,94.62,8.75,26.8,18.65
2021,7,27,8,181.15,9.51,28.19,18.48
2021,7,27,9,161.07,9.35,29.7,18.43
2021,7,27,10,105.4,8.38,30.93,18.56
2021,7,27,11,189.55,7.34,31.46,18.72
2021,7,27,12,171.45,6.63,31.1,18.81
2021,7,27,13,196.12,6.08,30.51,18.84
2021,7,27,14,198.38,5.84,30.75,18.94
2021,7,27,15,120.6,5.54,30.99,18.96
2021,7,27,16,106.25,4.9,30.75,19.09
2021,7,27,17,43.38,3.73,29.89,19.83
2021,7,27,18,4.0,2.6,28.33,20.82
2021,7,27,19,0.0,2.8,27.54,20.55
2021,7,27,20,0.0,3.49,27.28,20.2
2021,7,27,21,0.0,4.32,26.9,19.97
2021,7,27,22,0.0,4.64,26.4,19.84
2021,7,27,23,0.0,4.47,25.93,19.81
2021,7,28,0,0.0,4.28,25.57,19.77
2021,7,28,1,0.0,3.98,25.3,19.7
2021,7,28,2,0.0,4.34,25.05,19.58
2021,7,28,3,0.0,4.88,24.79,19.43
2021,7,28,4,0.0,4.64,24.57,19.3
2021,7,28,5,5.43,4.42,24.56,19.24
2021,7,28,6,61.0,5.68,25.21,19.33
2021,7,28,7,143.02,7.05,26.39,19.41
2021,7,28,8,235.18,6.75,27.73,19.61
2021,7,28,9,325.52,6.01,28.72,19.78
2021,7,28,10,431.5,5.42,29.64,20.0
2021,7,28,11,458.67,4.95,30.55,20.17
2021,7,28,12,383.55,4.51,31.23,20.28
2021,7,28,13,343.33,4.12,31.64,20.3
2021,7,28,14,253.93,3.87,31.65,20.29
2021,7,28,15,210.38,3.79,31.51,20.29
2021,7,28,16,137.15,3.71,30.85,20.31
2021,7,28,17,67.5,3.13,29.84,20.78
2021,7,28,18,10.2,2.36,28.64,21.33
2021,7,28,19,0.0,2.46,28.03,21.01
2021,7,28,20,0.0,2.88,27.64,20.53
2021,7,28,21,0.0,3.53,27.24,20.0
2021,7,28,22,0.0,4.31,26.83,19.5
2021,7,28,23,0.0,4.91,26.43,19.16
2021,7,29,0,0.0,5.07,26.02,18.97
2021,7,29,1,0.0,4.94,25.6,18.93
2021,7,29,2,0.0,4.76,25.29,18.97
2021,7,29,3,0.0,4.82,25.06,19.0
2021,7,29,4,0.0,4.67,24.83,19.0
2021,7,29,5,6.57,4.75,24.77,19.01
2021,7,29,6,60.42,5.96,25.55,19.04
2021,7,29,7,151.1,6.8,26.78,18.89
2021,7,29,8,262.33,6.33,28.0,18.86
2021,7,29,9,333.1,5.43,29.13,18.92
2021,7,29,10,393.75,4.58,29.98,18.93
2021,7,29,11,451.48,4.02,30.59,18.91
2021,7,29,12,437.58,3.71,31.07,18.94
2021,7,29,13,426.38,3.59,31.37,18.9
2021,7,29,14,457.42,3.51,31.4,18.88
2021,7,29,15,326.35,3.43,31.11,18.91
2021,7,29,16,197.07,3.1,30.54,19.33
2021,7,29,17,95.18,2.71,29.65,19.96
2021,7,29,18,13.88,2.21,28.46,20.87
2021,7,29,19,0.0,2.54,27.87,20.57
2021,7,29,20,0.0,2.92,27.43,20.38
2021,7,29,21,0.0,3.4,26.96,20.29
2021,7,29,22,0.0,3.94,26.47,20.25
2021,7,29,23,0.0,4.37,25.98,20.16
2021,7,30,0,0.0,4.57,25.5,19.94
2021,7,30,1,0.0,4.76,25.08,19.61
2021,7,30,2,0.0,4.67,24.73,19.33
2021,7,30,3,0.0,4.54,24.49,19.15
2021,7,30,4,0.0,4.96,24.31,18.97
2021,7,30,5,5.9,5.61,24.25,18.84
2021,7,30,6,51.33,6.34,24.86,19.01
2021,7,30,7,123.38,6.84,26.13,19.3
2021,7,30,8,219.02,6.53,27.64,19.75
2021,7,30,9,251.3,6.07,28.95,20.25
2021,7,30,10,368.23,5.59,30.04,20.64
2021,7,30,11,338.4,4.99,30.8,20.85
2021,7,30,12,290.5,4.34,31.2,21.04
2021,7,30,13,365.2,3.69,31.32,21.19
2021,7,30,14,256.15,3.15,31.19,21.33
2021,7,30,15,231.85,2.63,30.82,21.49
2021,7,30,16,144.8,2.01,30.09,21.69
2021,7,30,17,71.28,1.6,29.21,21.7
2021,7,30,18,7.75,1.01,28.32,22.35
2021,7,30,19,0.0,0.7,27.86,22.46
2021,7,30,20,0.0,0.46,27.71,22.17
2021,7,30,21,0.0,0.56,27.68,21.68
2021,7,30,22,0.0,0.97,27.44,21.52
2021,7,30,23,0.0,1.25,27.03,21.87
2021,7,31,0,0.0,1.54,26.69,21.76
2021,7,31,1,0.0,1.79,26.41,21.56
2021,7,31,2,0.0,2.06,26.15,21.39
2021,7,31,3,0.0,2.41,25.92,21.22
2021,7,31,4,0.0,2.84,25.72,21.01
2021,7,31,5,2.35,3.32,25.56,20.76
2021,7,31,6,27.65,3.97,25.71,20.66
2021,7,31,7,55.72,4.65,26.19,20.65
2021,7,31,8,54.6,5.05,26.96,20.77
2021,7,31,9,114.05,4.76,27.81,21.04
2021,7,31,10,133.02,4.11,28.52,21.24
2021,7,31,11,131.95,3.37,29.0,21.39
2021,7,31,12,157.65,2.65,29.21,21.49
2021,7,31,13,146.9,2.03,29.32,21.46
2021,7,31,14,149.05,1.52,29.26,21.52
2021,7,31,15,75.25,1.1,29.15,21.68
2021,7,31,16,57.97,0.87,28.91,21.87
2021,7,31,17,30.9,0.73,28.68,21.61
2021,7,31,18,4.97,0.57,28.11,22.08
2021,7,31,19,0.0,0.55,27.84,21.9
2021,7,31,20,0.0,0.45,27.62,21.81
2021,7,31,21,0.0,0.42,27.41,21.47
2021,7,31,22,0.0,0.58,27.14,21.31
2021,7,31,23,0.0,0.83,26.85,21.3
2021,8,1,0,0.0,1.12,26.55,21.24
2021,8,1,1,0.0,1.55,26.27,21.04
2021,8,1,2,0.0,2.18,25.97,20.83
2021,8,1,3,0.0,2.74,25.6,20.58
2021,8,1,4,0.0,2.93,25.23,20.32
2021,8,1,5,4.25,3.17,25.08,20.16
2021,8,1,6,50.78,3.73,25.65,20.3
2021,8,1,7,125.18,4.11,26.82,20.54
2021,8,1,8,208.15,3.9,28.26,20.84
2021,8,1,9,450.15,3.17,29.66,21.11
2021,8,1,10,534.17,2.37,30.66,21.24
2021,8,1,11,650.0,1.78,31.28,21.3
2021,8,1,12,686.28,1.64,31.76,21.39
2021,8,1,13,622.7,1.92,32.11,21.41
2021,8,1,14,392.88,2.33,32.02,21.58
2021,8,1,15,189.88,2.76,31.75,21.97
2021,8,1,16,121.55,2.86,31.06,22.65
2021,8,1,17,59.22,2.73,30.08,22.9
2021,8,1,18,7.3,2.17,28.84,23.5
2021,8,1,19,0.0,2.18,28.22,23.19
2021,8,1,20,0.0,2.32,27.86,22.8
2021,8,1,21,0.0,2.5,27.46,22.35
2021,8,1,22,0.0,2.76,27.02,21.87
2021,8,1,23,0.0,3.0,26.59,21.45
2021,8,2,0,0.0,3.4,26.24,21.05
2021,8,2,1,0.0,3.72,25.9,20.75
2021,8,2,2,0.0,3.84,25.65,20.58
2021,8,2,3,0.0,4.05,25.49,20.39
2021,8,2,4,0.0,4.29,25.33,20.17
2021,8,2,5,2.42,4.66,25.24,19.95
2021,8,2,6,17.88,5.15,25.52,20.0
2021,8,2,7,55.85,5.07,26.14,20.38
2021,8,2,8,102.32,4.95,26.91,20.67
2021,8,2,9,62.2,4.67,27.54,20.92
2021,8,2,10,64.47,4.41,28.03,21.2
2021,8,2,11,112.43,4.33,28.37,21.49
2021,8,2,12,385.77,4.35,28.54,21.79
2021,8,2,13,427.12,4.35,28.58,22.05
2021,8,2,14,370.77,4.21,28.59,22.33
2021,8,2,15,293.58,3.61,28.48,22.73
2021,8,2,16,171.7,2.85,28.16,23.06
2021,8,2,17,74.53,2.42,27.68,23.09
2021,8,2,18,7.88,2.34,27.04,22.64
2021,8,2,19,0.0,2.64,26.7,22.21
2021,8,2,20,0.0,2.98,26.41,21.82
2021,8,2,21,0.0,3.25,26.09,21.39
2021,8,2,22,0.0,3.63,25.73,20.9
2021,8,2,23,0.0,3.86,25.39,20.4
2021,8,3,0,0.0,4.06,25.03,19.97
2021,8,3,1,0.0,4.26,24.74,19.68
2021,8,3,2,0.0,4.47,24.56,19.54
2021,8,3,3,0.0,4.73,24.48,19.5
2021,8,3,4,0.0,4.76,24.45,19.49
2021,8,3,5,3.92,4.72,24.5,19.51
2021,8,3,6,43.88,5.25,25.02,19.81
2021,8,3,7,114.1,6.09,25.99,20.29
2021,8,3,8,196.8,6.56,27.4,20.84
2021,8,3,9,290.77,6.54,28.89,21.35
2021,8,3,10,321.15,6.23,30.06,21.62
2021,8,3,11,440.65,6.01,30.84,21.43
2021,8,3,12,562.55,5.91,31.19,21.16
2021,8,3,13,558.0,5.71,31.19,21.13
2021,8,3,14,378.48,5.34,30.98,21.25
2021,8,3,15,226.48,4.66,30.54,21.45
2021,8,3,16,153.82,3.91,29.82,21.77
2021,8,3,17,66.95,3.03,28.75,22.22
2021,8,3,18,8.2,2.21,27.62,22.42
2021,8,3,19,0.0,2.16,27.1,22.09
2021,8,3,20,0.0,2.23,26.82,21.85
2021,8,3,21,0.0,2.39,26.61,21.65
2021,8,3,22,0.0,2.49,26.41,21.44
2021,8,3,23,0.0,2.51,26.23,21.26
2021,8,4,0,0.0,2.37,26.03,21.1
2021,8,4,1,0.0,2.24,25.88,21.01
2021,8,4,2,0.0,2.18,25.72,20.89
2021,8,4,3,0.0,2.18,25.58,20.77
2021,8,4,4,0.0,2.26,25.45,20.6
2021,8,4,5,5.3,2.61,25.45,20.55
2021,8,4,6,56.12,3.71,26.23,20.92
2021,8,4,7,144.95,4.28,27.5,21.29
2021,8,4,8,268.85,4.8,28.93,21.34
2021,8,4,9,393.35,5.19,30.14,21.19
2021,8,4,10,425.2,5.59,31.02,21.03
2021,8,4,11,458.02,5.94,31.58,20.89
2021,8,4,12,478.15,6.11,31.89,20.87
2021,8,4,13,439.98,6.12,31.98,20.93
2021,8,4,14,404.58,5.95,31.87,21.09
2021,8,4,15,304.38,5.45,31.43,21.24
2021,8,4,16,192.98,4.65,30.72,21.53
2021,8,4,17,88.2,3.46,29.6,22.02
2021,8,4,18,10.65,2.31,28.1,22.53
2021,8,4,19,0.0,2.07,27.31,22.23
2021,8,4,20,0.0,1.9,26.91,21.95
2021,8,4,21,0.0,1.69,26.56,21.66
2021,8,4,22,0.0,1.53,26.26,21.36
2021,8,4,23,0.0,1.41,26.05,21.06
2021,8,5,0,0.0,1.27,25.91,20.75
2021,8,5,1,0.0,1.1,25.8,20.58
2021,8,5,2,0.0,1.06,25.62,20.46
2021,8,5,3,0.0,1.06,25.46,20.41
2021,8,5,4,0.0,1.1,25.3,20.35
2021,8,5,5,6.88,1.2,25.35,20.42
2021,8,5,6,88.18,2.0,26.38,20.78
2021,8,5,7,216.65,2.35,27.91,21.03
2021,8,5,8,427.02,2.96,29.57,20.95
2021,8,5,9,639.4,3.42,30.58,20.89
2021,8,5,10,798.88,3.61,31.22,20.84
2021,8,5,11,861.53,3.6,31.65,20.8
2021,8,5,12,768.6,3.38,31.88,20.81
2021,8,5,13,664.12,3.14,31.98,20.84
2021,8,5,14,608.03,3.0,31.94,20.82
2021,8,5,15,406.38,2.9,31.74,20.84
2021,8,5,16,237.5,2.64,31.23,21.21
2021,8,5,17,104.97,2.39,30.29,21.52
2021,8,5,18,11.85,1.96,28.85,22.45
2021,8,5,19,0.0,1.97,27.93,22.3
2021,8,5,20,0.0,2.01,27.44,21.96
2021,8,5,21,0.0,1.93,27.05,21.74
2021,8,5,22,0.0,1.78,26.76,21.6
2021,8,5,23,0.0,1.53,26.53,21.47
2021,8,6,0,0.0,1.11,26.49,21.23
2021,8,6,1,0.0,0.43,26.63,20.83
2021,8,6,2,0.0,0.38,26.52,20.68
2021,8,6,3,0.0,1.02,26.2,20.74
2021,8,6,4,0.0,1.63,25.8,20.67
2021,8,6,5,7.75,1.97,25.73,20.67
2021,8,6,6,79.53,1.82,26.51,21.04
2021,8,6,7,207.95,1.77,27.41,21.04
2021,8,6,8,357.65,1.69,28.48,21.05
2021,8,6,9,530.05,1.59,29.21,20.84
2021,8,6,10,642.45,1.65,29.57,20.57
2021,8,6,11,688.95,2.05,29.67,20.27
2021,8,6,12,665.22,2.47,29.62,20.25
2021,8,6,13,646.15,2.73,29.43,20.36
2021,8,6,14,497.7,2.95,29.22,20.41
2021,8,6,15,325.1,2.77,28.91,20.51
2021,8,6,16,185.15,2.27,28.55,20.26
2021,8,6,17,75.72,1.71,27.88,20.2
2021,8,6,18,8.7,1.33,26.96,21.04
2021,8,6,19,0.0,1.33,26.62,20.58
2021,8,6,20,0.0,1.42,26.34,20.39
2021,8,6,21,0.0,1.69,25.92,20.08
2021,8,6,22,0.0,1.86,25.57,19.78
2021,8,6,23,0.0,1.75,25.46,19.77
2021,8,7,0,0.0,2.05,25.24,19.6
2021,8,7,1,0.0,2.56,24.97,19.35
2021,8,7,2,0.0,2.7,24.74,19.34
2021,8,7,3,0.0,2.32,24.61,19.49
2021,8,7,4,0.0,1.85,24.61,19.64
2021,8,7,5,4.3,1.67,24.74,19.81
2021,8,7,6,68.82,2.35,25.44,19.99
2021,8,7,7,170.57,2.42,26.04,20.18
2021,8,7,8,271.45,2.66,26.77,20.04
2021,8,7,9,455.42,2.83,27.36,20.11
2021,8,7,10,506.2,2.63,28.06,20.36
2021,8,7,11,481.05,1.95,28.73,20.55
2021,8,7,12,585.83,1.4,29.2,20.78
